IDLink,SentimentTitle,SentimentHeadline
M6TQxsg8tw,0.011459775,0.018737584
M0hKi1vQ21,0.012235289,-0.07181673
yKhbnpDe5K,-0.014116473,-0.03167664
Fdt7GHIwnY,-0.058841135,0.035659682
aS7OOhOGqM,-0.025690183,-0.048405617
kU0VDufma8,0.09375985,0.09675069
EpeyeeqSlU,0.11629371,-0.0125386305
9p5L32ZFgz,0.1634868,-0.067629464
582o5t2tFd,-0.054568704,-0.095947966
Ide1IbQigy,-0.08510767,-0.15331759
IfNqhVwaN7,0.044927154,0.15199614
isJ3fStG2m,-0.09874107,-0.1060234
O9L7TugzBt,0.0062539997,-0.06133488
lq27IX12w1,0.009684614,-0.06120288
3GJC59eotC,-0.04712167,-0.0024907198
gJyjPkUdoW,0.05397273,-0.047216482
uUktAKToGZ,-0.004800702,-0.12423399
46PwRjjQke,0.0021308395,-0.07366604
AOwaVCVcqA,0.0011921516,-0.030891962
jk8eVm6jLk,0.0035294238,0.032372274
r3zgxvwAnb,0.26347095,0.20780647
J2zkAAU7Ec,0.021340754,-0.012573989
WJt8HypUmV,-0.17062117,-0.038905356
eoeWVgx0tG,0.05968046,0.044020023
1BiUa6YIoo,0.045327675,0.10525508
IaUC3QrXvZ,0.11605421,-0.066027015
VhUIL7KgId,0.046116665,0.020749856
QgOQV3teah,-0.07918388,-0.1396819
Aqj1UTKExi,0.0055143405,0.11836636
eKTMsWrCQR,0.048193026,-0.0048815142
jRf31vTHvO,-0.18533455,-0.039040737
ZfRnUnIBYr,-0.084943205,-0.027724952
z8AIuQfQdk,0.2524793,0.21632175
MSHBh5mvWF,-0.005437795,-0.06469187
0Wv5yNNyI4,0.016728424,0.06603694
mYI1KAmPct,-0.08250035,-0.009167202
9GCFstQoxJ,0.00073004235,-0.032177653
xa5Oecwzm8,-0.02952407,-0.017181508
HBqOVZwiop,-0.0056142714,0.10544312
PR1XjOu3hM,-0.039652184,0.021870352
96Zp6HIaU7,-0.059056144,0.05233689
aeaPqOQ4EE,-0.067600325,0.0087905675
q5WySrCt8H,-0.0003357965,-0.019867748
6g3Y8dF1ht,0.010337278,-0.04287363
v0xxhM9gKr,-0.077077806,-0.16920236
9zq6O2NUK6,0.27377576,0.13946547
wmjDpuy2Og,0.025523258,-0.19177108
jsTezhBwdW,-0.0010115805,0.016855992
OIAkcUr9tq,0.32241312,0.013541229
wo6ozKkaep,-0.109090716,0.020632517
SwhHgoRYoH,-0.116407216,-0.050877415
pU07A24SCK,-0.02796624,-0.036783375
jWzchDaAUN,-0.058652353,-0.002147058
vrwX3Zw9i8,0.11836949,-0.004116427
w0JY0ktpuS,-0.10083321,-0.031626247
0MlD1uCp9b,-0.02223774,0.025804687
lHVhJ6gsta,-0.084028244,0.0041659735
PpY6MT43VC,0.009027804,-0.05171609
hPwfKcp7Lt,-0.01895549,-0.04095164
4sxWcEmKhO,-0.004764578,0.0211756
tVEZCH0Awo,-0.021371266,0.0014026817
kYiM9H7Vp3,-0.04618458,0.09924245
6Zl4drpg1A,-0.16272843,-0.097440034
k2Z58L7l9q,-0.18753697,-0.06608924
Z1rOxGzS61,0.11177379,-0.2159174
EOnkZ9Dr7k,-0.003656935,-0.058345307
bbUGBGQsdq,0.094990894,-0.09559181
s8QyZJh43J,-0.18669455,0.007762201
DNrc5f2ma0,-0.09134807,0.04797325
IX1YgQcSrA,0.0029920693,-0.014560947
MkWpEoN7vW,-0.1155633,0.052028667
529BQzpcjl,-0.03196173,-0.012609318
7FnxlZR2s6,-0.03042155,-0.038633693
o9WjK8lwc8,0.1709966,0.044372443
p4NdorjwoI,0.0062079206,0.11369637
FwiExq0dTg,0.15617956,-0.04962415
it7EOc8S63,-0.15556924,-0.08753711
sFuNYWkAC6,0.041515276,-0.04916229
oxDaBKLEM4,0.15667489,0.1100477
uEquQcuk9T,-0.0035063964,-0.0050116703
nUBvsiXHHH,0.12208177,-0.06921814
iyEHnsf55U,0.16606742,-0.22129661
AP7ArP0Yof,0.1608733,-0.24270251
jjWpbZotNa,0.17268541,-0.2416591
eQSEjvoaFJ,0.15431756,-0.22751176
5JhQ9RvitP,0.02896281,-0.023227135
PYAnx6mnjG,0.11141044,0.060150426
UORKggkTp6,-0.015767362,0.02750713
evz6NKFKX4,0.021440918,0.036376882
FNMm4gpt6y,-0.089000404,0.02269831
OJZrX5zAXf,0.18868451,-0.2631907
VHdGUiSQgZ,0.3093585,0.1491662
5rktsYF08I,0.008921493,-0.020638362
nK5JVsRHmQ,-0.015988614,-0.12460539
kS8JLBZLea,-0.00066292146,0.021756988
PUhninlndg,-0.061100826,-0.07522178
aaRKnDsy3X,0.1357187,-0.08959277
muNrBMYuwu,-0.037386768,-0.15174873
UpBTqoeH3L,0.008110361,-0.03825626
AnDxNVjI0I,-0.0076935263,-0.048238195
KAmF4lopGG,0.013558963,-0.13243736
EVWSEjA48n,-0.058336142,-0.2274923
GS7r8vL9Dy,-0.18166763,-0.16119567
hEad3igrLM,-0.047300074,-0.008197797
QefvJKt1B1,-0.058873158,0.05358423
DKrKwlJi2I,-0.15538588,0.021594722
ztWBuPOb08,-0.04304977,-0.039247423
yLiU1qs34G,-0.13294114,-0.009704797
BoE4fjZVuP,-0.022835884,-0.010792801
D0hxfgAnTV,0.02853614,0.07252295
wNu1nSnG8U,-0.0012896839,-0.11022234
tv5RZkerPN,-0.021800999,0.06570542
swKHuCuhfR,-0.0039661224,-0.080450535
HV4SgvGHuo,0.045472287,0.0360875
sJn9133atO,-0.08016953,-0.031513996
ZFepcBpH9a,-0.03394168,0.017105643
3osf3XS8As,0.0044072913,0.014939088
72ZURqu1nT,-0.1474874,0.04312331
GJB8fZKPgV,0.018842807,-0.075880945
aY3Upyf1eV,0.3425878,0.042727772
5Hjj8sXajK,-0.005275026,-0.07838176
8mAvANWahV,-0.10998918,-0.050210286
F5GFVr3DNf,0.009436891,0.039247844
HtI001iTwP,-0.022463206,0.063476816
nCog3kM0NV,0.017656794,-0.03559243
y5S6ZLOfRR,-0.028594783,0.12003727
63ICGmZVBr,0.019541286,0.118655294
nBRS3oUjwI,-0.028285293,-0.038830213
h1Va0Ba4LH,0.0031425608,-0.15919313
3lz6QuZBQA,-0.12863675,-0.053538233
dWKXY8scld,0.07076731,-0.017483048
ia6yjUofPc,0.3200873,0.15744333
brn8qxz0Lr,0.009340493,-0.02513875
Jsjhzrg6Rc,-0.020557957,-0.019015616
aHNkpwV5Yl,0.25434455,0.1817939
JrRdUXNrE4,-0.109173,0.045355555
YFYvXTpIi1,-0.19768731,-0.12843724
RrlwppEgcz,0.21478878,0.049947504
kRQaUOZHqx,0.011566568,-0.04164496
eCmRSgrsw5,0.024304306,0.06959741
V0tUBXv4Qc,0.098609075,-0.0139621785
p0B8PG1lyF,-0.065934926,0.09010738
4bJw26E2iK,-0.035948377,0.0063360482
7Yo1zMq84V,-0.17908306,0.04264013
IfU0Wm3it6,-0.047454637,-0.07042025
U8fTUFXAVa,-0.07640451,-0.17750902
HeIEuCFn6r,0.03191859,-0.1984958
xGtaVroRPK,-0.015270842,-0.053379282
cCCahnNR3F,0.0012179976,-0.07348955
5jWgQ8e916,-0.17090437,0.008927535
IXT1kHb06N,0.14142895,-0.10653895
UyVdFyrqJm,-0.10028501,-0.23842724
kUryB2OSp8,0.011148231,-0.0077205226
9SgNftq3k0,-0.08541587,0.030223783
QYHWXt19OM,0.03750836,-0.1083166
Gyp7rJcitL,0.13264161,-0.017094638
jUa4pXsyFy,-0.14671019,0.008489627
OfYnggNYbB,-0.051508658,-0.102938965
xbmalZDngc,-0.012416728,-0.079498604
wHlqbhSGgj,-0.03237354,-0.04444743
Ygt4OSYNKX,-0.0925646,0.053603906
NtwcoNAqzf,-0.0073537705,-0.060475297
y0hoGBLneO,0.005073957,-0.009371879
sCQOFqO2Rj,-0.09993872,-0.08828087
v8qBjXBtdC,0.00067747105,-0.0076801702
zyhYoYVC3V,0.008394333,-0.044204507
3nS1LWcccA,-0.0043389844,0.0755171
9aDn2h2uOk,-0.030523194,-0.11277875
C2zW6aBSQB,0.066495374,0.034819204
hjCusLF8S4,-0.08714715,-0.11526492
MQfAOIynHR,0.019607354,-0.035630673
dVwhxbRPuk,0.011087838,0.10396056
oD574pmlSe,0.07233825,-0.069891796
xqkLywZKjP,-0.030109603,0.1573134
LOpVKD8jyi,-0.12063117,-0.23645255
VdTeIRycsR,-0.014315858,0.092913315
zvrBIvMp9r,-0.12481293,-0.037727162
N51UTbik0v,0.047320936,-0.10629748
n7PjbS6JuE,0.0041427817,-0.03647662
SwJ3ObFu6J,-0.16729036,0.016733583
OhdKsboOyh,-0.14114249,-0.009924386
30Uyyptr50,-0.032667223,-0.01757057
WAL1I9USz2,0.00768592,0.040261764
icYdojBX8Q,-0.026370643,0.10443707
QXVQvUuvgD,-0.02921966,-0.0155401165
i05Um7alyT,0.0843112,-0.19412816
JrlpXctJGW,-0.012097382,-0.0017768219
kge3iZwzii,-0.025953451,-0.035079513
jZrzaVzhPr,-0.045795098,0.015484367
vTFRhBpWlU,0.029272716,-0.07796942
KzSXkBpSbf,-0.031302646,0.029466625
6jEsDoM82U,0.069303825,-0.09530036
JvVEvnXLI1,0.018491557,0.014817148
ukin3yXLke,-0.03436531,-0.10197164
WzhjPRSvQc,0.0010182695,-0.0013566986
RNI1pl1tif,-0.008276869,0.006836258
AHSUGEyjcJ,-0.069526434,-0.021326551
ujiK0j6BRf,-0.028387584,0.042528633
LrynvcXzId,-0.12474805,-0.017951857
M9KRcVdsHe,0.06820434,0.012611695
CxkhJM68rT,-0.0042379615,-0.14246492
OoVQn8cMa4,0.15955308,0.17388879
OOg8CipUUR,-0.09734553,0.06807758
CpY8i8YFpT,-0.0100682825,-0.0097717475
t4lux2FJJz,0.12095338,0.032218773
uFBLgjR7uu,-0.14844951,-0.028640058
JkmPvMihLa,-0.100237474,0.145549
vBiUZeWZ0p,-0.014457986,-0.019935388
1d3jaYSuo0,0.090500325,0.08241655
FdaCYaYYVF,-0.0014370827,0.07340142
diwkE7wjSU,0.08718799,0.012939841
dJ1xo6MeQt,0.14156225,-0.16840746
Xvg9t9wqq0,-0.0037489405,0.14326788
s73FrUKURY,-0.12236597,-0.11556426
jfj6FA1n2e,-0.20780344,-0.13514201
Bol7OIDNi2,-0.22061944,-0.11560689
PnbplVs9Rk,-0.20869067,-0.110850126
9IFxw4OIrY,0.06360991,0.06306891
wiEBOaXJUV,-0.065794796,0.051775936
YUnWI5owHR,-0.0012424183,-0.052799977
izV4FV34jL,0.08192165,0.07023895
1OiDrefVtV,-0.0739561,0.002656281
ygSiBQNCOt,-0.1106032,-0.17064205
L1bUxLrLFx,-0.012940941,0.010617267
XgPhAD7WjZ,0.2190517,0.17232488
o9lOvrKnXc,0.25168797,0.014424227
e5bKCYSkWe,0.24644352,-0.006927667
Jtk1LtWp19,0.2600201,0.0064445026
lp05eryVg7,0.100230336,0.23120481
HMEc2dwzwv,0.011829697,0.010961171
cNIuhqNtK2,0.19829462,-0.060448043
v876Z1dSwT,0.02453291,0.15604563
kCQwr1VPME,0.055166315,-0.035831984
ZLNlBmrtMe,0.00038298918,0.05695918
KDUdued1x5,0.02196784,-0.019695753
IpIJooPOA1,-0.17509912,-0.18951501
8wue1hurl3,0.13773678,-0.04222622
fbsDOr5zqY,0.12126447,-0.03862767
iV1qhGLCrp,0.10560118,-0.03291034
kooPzTIU6L,0.14195234,-0.03872092
csiegMrNIL,-0.0006091164,0.06610131
ZHJ99bBzD5,-0.015154758,0.05552252
OKxv20jPD5,-0.003246822,0.057022717
QSCszV0hnR,-0.03395547,0.05359829
VAxZv6cYpu,-0.03460284,-0.072080106
V1OdBOqVLU,0.034059588,0.061344314
5BVtSdGs3e,0.00060402695,-0.056074694
2J5pR3uKX4,-0.017358072,0.019874357
2mvQ6UHxnR,-0.05085046,0.056425285
8J2OHoWWRt,-0.043396164,-0.04332743
fMBZI4HgVp,-0.021086564,-0.12838326
5Sufd2lgDK,-0.0020192082,0.12732996
jpZzfO4zx3,0.003757041,0.088643104
NKmLINnxzb,-0.003866446,-0.008339712
M5CFEkITo0,0.01717006,-0.016288035
hK7VjCuAdM,-0.020860361,-0.20891042
GFPbOWOP5y,0.2541143,0.1104233
9TpwMhmPxX,-0.02679441,0.095834225
2qUZGuRd4v,0.039240655,0.07978232
vg9VCWi9WU,-0.042873908,-0.03345625
Eh56qVzxQx,0.06396185,-0.14548343
rHKlvNX1fo,0.081145644,-0.04965013
GScdzGpL6k,-0.011606901,-0.034715246
W3PWR1amT6,-0.0992329,-0.12549253
ab5EBbQbf1,0.21282585,-0.20651747
XjM37P6cLo,0.08056688,0.012870811
6AMuP6Ks65,-0.0746271,-0.016901765
kHzOMDrbZV,-0.055075552,-0.08117938
UtJu933uYy,0.0016109422,-0.12678355
5BKMV38TGS,0.08054349,-0.016063057
RtsRPlN13L,-0.01379866,-0.06696237
TQIQBYYAop,0.016788239,-0.0074081607
m4rbPJhzK8,0.066466585,-0.021821704
fYvxcAb08N,0.02510537,-0.074919045
NJnqAfqHB9,0.0014654538,0.083770335
DQUayM0Wdd,0.18674919,0.012188885
NsFiywDEBf,0.089572266,0.0902722
Y2MHTq2OpE,0.021379437,-0.17607954
uje2MDmRYP,-0.15540966,-0.01345736
zPzwSHvzZM,0.11781281,-0.03444151
52n0fOXqEH,0.15358485,-0.024043053
DtpF8M6xUH,-0.0097616855,-0.09603819
w30aK1uxlx,-0.09065068,0.040901396
2q2VcyFpzM,-0.12101744,0.005896587
uAAcQhJII7,-0.033275783,0.101879284
mhG3p2HSka,-0.019093575,-0.057720996
jC3ZtJYbE8,-0.005630197,0.16271976
n8oJVYILgQ,0.0062344084,0.043185543
4JrYJdnqZJ,-0.03632759,0.10149291
7lpJz2qvLr,0.025964476,0.14966232
WvQbZXZm0e,0.05211243,0.08525221
2suXpzEpcM,0.008510162,0.10497713
ioVZpqcBb1,-0.108121306,-0.02649977
aZlkhfQI1w,0.0059826514,0.1654665
3lwePPjttL,-0.025468389,-0.016234253
5lBM9U21oX,0.17893954,0.13576049
LVxAXRmmQU,0.021358896,0.15875082
RnOtMcODJI,0.00040608319,0.07571228
QLjzl8RlYg,-0.022958275,-0.06709636
utYCvm6syP,0.004027677,-0.048270844
SKkBy8IAGO,0.007720378,-0.00296193
Nc64sSzZMG,-0.060268816,-0.039114058
p1yZDzPvvF,-0.20297962,-0.088144735
9vFrrExWhh,0.17404006,0.009622768
b9aAyOsE0q,-0.005004486,0.02922066
U2qBqyqZzk,0.0021417504,-0.03244755
Jq0GVOoRFp,0.03478916,0.00026978366
shGvj02shi,-0.15855047,-0.020137334
Ex9Mxvhu4p,0.004014546,-0.026122227
vZFIrX19x9,0.0074479207,-0.083283715
AJqoqBpezj,-0.024393782,0.024209585
iXS8EFNkEz,-0.02146515,0.01204066
ImJXEstd1e,-0.13683894,0.034402523
vtcC28e0fm,0.017588923,-0.013197969
D2e7c7CtrC,-0.001841425,-0.054971408
EW3uDTgl5q,-0.0055657485,-0.17257667
FMCfTXGr6H,0.051167365,0.12073046
EhWDhF0v5F,-0.033491045,-0.01633727
QWRLU4MeS9,-0.06253755,0.026665755
0Ks6jabmcv,0.022180418,-0.00944791
dxohakH0iT,0.012439776,0.025133308
ki7UT1dAy0,-0.09751946,0.009418476
CmU8PtJaxP,-0.040047385,-0.02564812
6Ian6eXbXr,-0.058081284,-0.083633065
vgKFOmH3mk,0.008782865,0.0092516355
7o3Y9NTQbI,-0.1297992,-0.03861361
topK10j9ms,-0.07042219,-0.088690355
WYcv2YxvNS,0.05916645,0.01950346
KRMd4u0m5s,-0.027113484,-0.19988443
pm3AgIn8iQ,-0.13347563,-0.014019865
fzwVL4RaT6,0.029802281,-0.0056427903
6oxjCG0Cid,0.014028449,-0.0048692953
CPIM2jWW89,0.01494224,-0.11767705
HuYLhvXocX,-0.09936331,-0.19203743
7e3yVjC1am,-0.0072656805,0.04511502
DHFwgghtRT,-0.014932057,-0.21740344
UbNBQfgNVt,-0.029726317,0.012885347
0Z08RnOrj0,-0.0065422487,-0.0030843094
xQSHkPsdXi,-0.0055407193,-0.14515093
Y99QsAqWfY,-0.18419404,-0.0755543
DGnoErUCKq,0.038771454,0.01181994
xIq6O3Lor1,-0.0034218128,-0.06868043
xnkGPZ1ktQ,0.0582118,0.042017657
uqf1BDFdfY,-0.20115483,0.029710192
mmQ2bnB1ai,0.026144156,-0.01673003
8HurBaPT4o,0.004085539,-0.023970155
GYmuqHPR0A,0.0037034857,-0.03402686
ibNaigj2Yn,0.058979888,-0.037500378
rIMpjYl04C,-0.11010747,-0.24073972
iN4oVqcffo,-0.28078943,-0.22579612
WcV3xvih0P,-0.10740544,-0.09642126
RDpDQLX3bw,0.2144371,0.13088833
i72vMTJwKV,-0.055678677,-0.059950173
U4JgWnTskZ,-0.011286827,-0.07754813
f0QOjCPwZL,0.1570057,0.115302056
vb4wtf2GbX,0.15279312,-0.046753183
7KrYUqH2rB,0.012039863,-0.0053159054
5XsR2wixC6,0.03567568,0.12901062
9hpKLaAbOA,0.0050334083,0.066872865
ZZ0K5H9Ywz,0.1295599,0.07311888
9pKdqBGRNf,-0.0058265105,0.001200065
mHqDsVLrOX,0.018841362,-0.02417538
xBLB8RabyT,0.008082457,-0.04195784
bf5HhZ9Tbo,-0.0042284615,-0.09117314
8xwYL7tnPe,0.08213197,0.08969957
tjv0LFH0s2,0.0045449156,-0.013973536
8ObuP7gdkd,0.19464463,0.058010545
DtAygOkMnj,-0.03419716,0.0108439885
PJyiWBB4cx,-0.00037079072,-0.020398192
QfrnvmS41v,0.033071864,0.044852313
quoGG1OoDW,0.009488772,-0.12637095
oxIF3NPVBd,0.010957615,-0.036327437
QFZxXyOKjY,-0.016341288,-0.009558011
BCR2V0Nlpx,0.24874385,0.1258862
7pdMsenlBZ,0.091355175,0.13817707
beT0MiV1mi,0.07227866,-0.012786318
XVtqLZASFj,0.27387768,0.00015120767
oUaKxVsuGb,-0.020658232,0.029431682
jKr8Mr2ny1,-0.047716804,0.04951917
lJSAmaf4cw,0.0010086009,0.03781834
dpZcPsLXUS,0.022296948,0.088067755
3MIHHIsM5E,0.017787872,-0.043233246
v7PjJ9Usc0,-0.0039879843,-0.040427074
K47Tcd4S5K,0.009740835,0.048666578
WozPt1kYzh,0.09926389,0.030496813
0dX9V4xNxw,0.16895233,0.06420453
MpNF05PFOk,-0.08015977,0.007934574
2T9xZOWLIH,-0.011165893,0.2264854
Po0YvdhPsQ,0.0009917552,0.022752464
0BvHokzTw1,-0.033595975,-0.1312988
9fwBmB2gnG,0.05210501,-0.2087863
vesk3nIo7N,-9.265635e-05,-0.031147065
z3oAH1OtUi,-0.026956744,0.110882685
Njj4mPzfQf,0.022413291,-0.14964838
3KCQvxogot,-0.022670433,0.008547556
wCaCVXrEkL,-0.004191378,0.034336988
OyYFhItbtQ,0.025376024,0.16024664
NpqCU9N4F6,-0.05295849,-0.053872883
zMkwExIexG,-0.036813974,-0.12134366
9GcaQFxmzK,-0.18118758,-0.075190604
TaERAssQSO,0.017673409,0.019760136
30DUw9C238,-0.044203226,0.0058328174
ngOwoQMWDZ,-0.023923151,0.031492703
eVXdJGGXrH,0.016903438,-0.027647348
TGyumLO5wy,-0.07995708,-0.06899959
G6dNwGbWxL,-0.16689566,-0.016463982
dGdHZhtDZY,-0.0067698825,-0.27666637
MvwHqjsRIt,-0.21697418,-0.15996456
6Ovw89RkAI,0.020966452,-0.020482654
gh9iNsiOtF,0.0072669256,0.19502692
ENS2UoFonZ,0.0030279653,0.01665536
GlF684Tqf5,0.09311789,-0.026785627
PmmyzM1yCn,0.09350914,-0.030194204
0cn4LhLmlQ,-0.0120340325,-0.03641555
KMpSY61zJx,0.006209445,-0.13422124
hm3wxKyKKZ,-0.17809854,-0.17583744
7355Qx7h1W,-0.08261995,-0.09795304
Gs4quroI2o,-0.12772328,-0.15643848
yc7x5A2gnz,0.11688493,-0.050449472
FqZr9tzh67,0.053833943,-0.17019114
Fq4XSn5XH0,0.053699907,0.027894787
G5KZaUk9En,-0.148911,-0.025545845
z663ARQ2Sm,-0.0044741854,-0.03366128
LlURdWmohn,-0.048688497,0.029019963
9js62G7ExB,-0.045770645,0.021898624
OIuFtP5nQk,0.23522782,0.048417564
9rAVixL4FJ,0.0009729876,-0.06868043
pumr9DKgo0,-0.0053645205,-0.0063945577
UbBzLVK7T3,0.002496194,0.04565875
xByAUVOy0z,-0.0049680844,0.020110559
9rvjYK8RZO,-0.23516892,0.043474328
D8OFCtnW8X,0.0017080074,0.03519271
l0phyLc62W,-0.058900844,-0.0776687
ZUIF7RrH3n,0.080586836,0.009133674
hfmdC4K9xw,-0.14173338,-0.16045149
kwJ3X9Uraa,-0.16600174,-0.0063776392
lPMuUthENo,0.003143135,0.0040862076
59T30ukY5G,0.1508369,0.023043811
kWEvOr4kKT,0.008324696,0.20790786
BaJfK7p0XA,-0.0043928283,0.08566962
TSNj27EQ8A,0.17392339,-0.078407496
gJTrOhc2IA,0.11424588,0.008183688
aIXWnjf1hw,-0.03865487,-0.009775
p9wMTVgxTA,-0.13662538,0.09660332
pcIp1AvpAA,-0.003920208,-0.1513944
E0rRDOEHFl,-0.013327763,0.11158118
6AVYvZYiWj,-0.006001035,-0.052318744
0Lw5CjNcZO,-0.0031936867,0.032694228
WsIMgn0l9Q,-0.18204278,-0.11979194
zF9IqxLDe1,0.11983369,-0.0054959618
6ecd1bE6pa,0.004215204,-0.010481451
E6PlYqYRwH,-0.0035334774,-0.14395106
Qjy1ipKhop,0.058922287,-0.055492125
Hvpzmk3nPR,0.0112926895,-0.017871447
feiaGKEfq5,-0.009215574,-0.034033418
MBQUJ3LqLx,-0.049897246,0.064612314
4WuvaQPrj2,-0.100773275,-0.035704788
I4FO6EZblv,-0.012534258,-0.021781148
DJh2lEvHNY,0.0130599905,-0.036146965
LE2VcHGcsl,0.14947341,0.20468976
DrXlfZLe8N,-0.0666742,-0.17888443
eSUn8y8m4z,0.22002594,0.0049242154
6U4iWbpb9Z,-0.015640141,0.09363501
ZohDjKZNMZ,-0.14863959,0.012430415
knifbfQSvP,-0.008792254,0.06982893
73SyBNgcMZ,-0.024442693,-0.20459141
umUe2IXG34,-0.086607605,-0.010078814
drXEt3KiWD,0.025431953,0.11115672
zTMGuxV9H0,0.003134803,-0.019061662
4qLZSI9OmO,-0.04409503,-0.084947854
wqkvaaqJSZ,-0.18979198,-0.20162651
Q0joQXAGMI,-0.0882176,0.15829694
oqQeNrAEgp,0.018902773,0.018498056
jidaVxXCFh,0.0012328215,-0.09440203
Q9STqnufGL,0.12856421,-0.11342549
sVesWW0VDP,-0.092503265,-0.15783799
Bd6Gh5okSj,0.070463195,0.056903947
1A1DiCSpBU,-0.21504854,-0.17408943
BvWQMQzPc8,0.04414547,-0.06253539
ahW6Zzc431,0.07025133,0.12519935
frpqa00jpt,-0.09709354,0.044828866
zr6x9D75qx,-0.07350303,0.029808607
WhZPBhOrg6,0.15977918,-0.062072705
8el231Ms9T,-0.012661434,0.009934012
ZiWDUGydEY,-0.0014410582,-0.05087948
A0EJ9owRrP,-0.004748897,-0.002736725
KVKf4ZZqCx,-0.0044954945,-0.0189372
Q3QMIBeyra,-0.0019960646,-0.01695517
dI6JaFfdlC,-0.001603232,0.026588012
HO17a7qBae,-0.16257928,-0.19588757
1DOmWYMDYL,-0.015992818,-0.030468436
1cxJaojXNz,0.030046277,0.17285244
1TPUVJGNwW,0.0022257883,-0.024391463
1UGT9U27ct,0.012121808,0.08157261
uuCwfExAMw,-0.03679396,0.06770173
O0cSi6fagQ,-0.010433342,0.040713776
KYHmjKRwu5,0.11487399,0.050080206
OR42HFMm0U,-0.101121336,-0.056356743
BYNk1JzIb0,0.022657216,0.031075194
cGBd3F3icM,0.00858458,0.13384268
LpjVTAItft,0.09582394,-0.026353378
9PdaUeeBJ5,-0.08076468,-0.10052976
AXzuJ40O7u,-0.1724296,0.011467952
vkaQVNKkMB,-0.12952855,0.053900223
BE0iCg844X,0.030768525,-0.09079388
ViHasd4CL1,-0.07022621,0.028866809
SkZMa2AXrr,-0.027759343,-0.05694718
ieI9qcdo32,0.0066710114,-0.077506505
PaHvPGPV10,-0.14373529,-0.0018912703
VNGAMoX8mR,-0.1529564,0.0819886
weIhWWGcMh,0.20584272,0.096376464
kJ7a35qA5G,-0.12547655,-0.09768739
SA475q3ndE,-0.17106262,0.10980834
GHf1r3zJOB,0.022815205,-0.23666607
Z7EjS6ecat,-0.15482157,-0.025599187
6bxtCxbgVe,-0.003895577,0.036414716
L1hvpkHa6z,0.0073441844,0.16183405
rx6SLgN3Zn,-0.21076882,-0.016764909
XPk0nkcMZo,-0.061301474,-0.030391462
LZMaIaR1SJ,0.019617448,-0.18260235
9jvpzbAJfx,-0.03930958,-0.11127649
D5tdBGXHvg,-0.0033192271,-0.007000059
6NGC6DFoPr,-0.04165091,-0.0076210294
T13nBuh9bB,0.017730944,0.00819131
5XlzSQpzJr,0.17591678,-0.10671382
dGFA2kWu2e,-0.09731968,-0.05138869
KPDGI9N8uG,-0.030627906,0.022877425
S00tPn3qTf,-0.09003936,-0.06937218
CEk7t28RXl,-0.066672236,0.08697468
tNBQzVFne0,0.011634173,0.009748869
bSyCBBLmWo,0.20330213,0.08841157
PbY8rpNXsX,-0.014140444,-0.025423735
1gBvXqGoRE,-0.06871827,-0.10257363
u0vzgZvSkw,-0.1291111,-0.2016462
weP2pMqsVC,0.10095349,0.06934519
orLoSteqK3,-0.0013344879,0.15224639
fKMaV22nI4,-0.18776597,-0.009515125
bOCZPxy2hY,-0.123748064,-0.21693759
XmC21I2hZx,0.018075354,0.05398835
azD2ft8QqK,-0.03660644,0.035457026
jmrR2l1MkK,-0.107349515,-0.023577962
E1Y9APLpWT,0.110418096,0.09488581
CEwvUs3uT0,0.05677562,-0.08138801
2tOsF1NbGe,0.01779989,-0.028882746
THVzd5Dup7,-0.14067736,-0.16551182
yOEo6HkzKu,0.042941064,-0.103067026
ddSCoW1LgL,-0.05095137,-0.031464454
FEimdM83Lq,-0.04054678,0.11967188
qDlEHRdaHB,-0.18526024,-0.042500243
FjV00waBh1,0.19057755,0.21550171
1aG2W8mb2h,0.05952834,-0.07264504
BmC2IFlTvw,0.010380711,-0.018549968
L6rxbQjaVI,-0.052541412,-0.028616609
dvwsmozDYw,0.05244448,-0.005232457
aAzO4jaGBA,0.032087103,-0.020760225
1ufuuqdofV,0.071674585,-0.085072905
hcBaqjPpKQ,0.08040413,0.09547098
9TYQovD0Eu,-0.009518253,-0.10595085
QROAefnQ3b,-0.22049597,-0.102478996
URrkPZMMls,-0.10143739,-0.009773551
5yNxq3w0NY,-0.042648043,-0.16257267
h8p1lChGMX,0.08769284,0.008704305
ImpLr7FVZ2,0.02075689,0.23273781
BPpQkkfjt9,0.0023206896,-0.0025490262
PJLDlGmTC3,-0.034767173,-0.050675258
XXzhwjsFu1,0.050843872,-0.015347631
bSAvucK9Ql,0.00598831,-0.14761648
AxKDf3bjci,0.024945965,-0.0017479807
894lKhCh8t,0.044254676,0.07872392
vuaUkz6xWk,0.018506758,-0.051837422
m8VyWB0YOY,-0.016914576,-0.024516717
6aZCj6DfP7,-0.015928254,-0.0056057777
ZvqOIee77L,-0.13943554,-0.11380768
Fc76pd6TAh,-0.1885053,0.07244812
B7rCKDygXI,0.05046358,-0.07255358
xcVc43uykw,-0.08277403,-0.14031671
ZY6Jcfbn6e,0.059476,0.030489717
OADJertqh5,-0.026655609,-0.079236686
ZgxztyjUCX,-0.10291219,-0.29347378
DcRhhuzVp8,0.00046612974,0.09247121
KWi6knhlfi,0.036801726,-0.04681421
htal9yUpWh,-0.022070847,-0.10630363
VhFJfKtOFf,0.0065671913,-0.025816781
